id|data_iniSE|casos|ibge_code|cidade|uf|cep|latitude|longitude
3431|2015-06-21|0.0|230120|Aracoiaba|CE|62750-000|-4.4905|-38.6776
3432|2015-06-28|0.0|230120|Aracoiaba|CE|62750-000|-4.4905|-38.6776
3433|2015-07-05|0.0|230120|Aracoiaba|CE|62750-000|-4.4905|-38.6776
3434|2015-07-12|0.0|230120|Aracoiaba|CE|62750-000|-4.4905|-38.6776
3435|2015-07-19|0.0|230120|Aracoiaba|CE|62750-000|-4.4905|-38.6776
3436|2015-07-26|0.0|230120|Aracoiaba|CE|62750-000|-4.4905|-38.6776
3437|2015-08-02|0.0|230120|Aracoiaba|CE|62750-000|-4.4905|-38.6776
3438|2015-08-09|0.0|230120|Aracoiaba|CE|62750-000|-4.4905|-38.6776
3439|2015-08-16|0.0|230120|Aracoiaba|CE|62750-000|-4.4905|-38.6776
3440|2015-08-23|0.0|230120|Aracoiaba|CE|62750-000|-4.4905|-38.6776
3441|2015-08-30|0.0|230120|Aracoiaba|CE|62750-000|-4.4905|-38.6776
3442|2015-09-06|0.0|230120|Aracoiaba|CE|62750-000|-4.4905|-38.6776
3443|2015-09-13|0.0|230120|Aracoiaba|CE|62750-000|-4.4905|-38.6776
3444|2015-09-20|0.0|230120|Aracoiaba|CE|62750-000|-4.4905|-38.6776
3445|2015-09-27|0.0|230120|Aracoiaba|CE|62750-000|-4.4905|-38.6776
3450|2015-11-01|0.0|230120|Aracoiaba|CE|62750-000|-4.4905|-38.6776
3451|2015-11-08|0.0|230120|Aracoiaba|CE|62750-000|-4.4905|-38.6776
3452|2015-11-15|0.0|230120|Aracoiaba|CE|62750-000|-4.4905|-38.6776
3453|2015-11-22|0.0|230120|Aracoiaba|CE|62750-000|-4.4905|-38.6776
3454|2015-11-29|0.0|230120|Aracoiaba|CE|62750-000|-4.4905|-38.6776
3455|2015-12-06|0.0|230120|Aracoiaba|CE|62750-000|-4.4905|-38.6776
3456|2015-12-13|0.0|230120|Aracoiaba|CE|62750-000|-4.4905|-38.6776
3457|2015-12-20|0.0|230120|Aracoiaba|CE|62750-000|-4.4905|-38.6776
3458|2015-12-27|0.0|230120|Aracoiaba|CE|62750-000|-4.4905|-38.6776
3669|2015-01-04|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3670|2015-01-11|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3671|2015-01-18|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3672|2015-01-25|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3673|2015-02-01|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3674|2015-02-08|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3675|2015-02-15|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3676|2015-02-22|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3677|2015-03-01|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3678|2015-03-08|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3679|2015-03-15|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3680|2015-03-22|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3681|2015-03-29|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3682|2015-04-05|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3683|2015-04-12|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3684|2015-04-19|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3685|2015-04-26|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3686|2015-05-03|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3687|2015-05-10|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3688|2015-05-17|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3689|2015-05-24|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3690|2015-05-31|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3691|2015-06-07|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3692|2015-06-14|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3693|2015-06-21|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3694|2015-06-28|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3695|2015-07-05|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3696|2015-07-12|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3697|2015-07-19|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3698|2015-07-26|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3699|2015-08-02|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3700|2015-08-09|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3701|2015-08-16|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3702|2015-08-23|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3703|2015-08-30|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3704|2015-09-06|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3705|2015-09-13|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3706|2015-09-20|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3707|2015-09-27|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3712|2015-11-01|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3713|2015-11-08|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3714|2015-11-15|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3715|2015-11-22|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3716|2015-11-29|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3717|2015-12-06|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3718|2015-12-13|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3719|2015-12-20|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3720|2015-12-27|0.0|230125|Ararendá|CE|62210-000|-4.7706|-40.7539
3931|2015-01-04|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3932|2015-01-11|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3933|2015-01-18|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3934|2015-01-25|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3935|2015-02-01|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3936|2015-02-08|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3937|2015-02-15|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3938|2015-02-22|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3939|2015-03-01|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3940|2015-03-08|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3941|2015-03-15|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3942|2015-03-22|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3943|2015-03-29|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3944|2015-04-05|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3945|2015-04-12|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3946|2015-04-19|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3947|2015-04-26|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3948|2015-05-03|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3949|2015-05-10|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3950|2015-05-17|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3951|2015-05-24|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3952|2015-05-31|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3953|2015-06-07|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3954|2015-06-14|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3955|2015-06-21|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3956|2015-06-28|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3957|2015-07-05|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3958|2015-07-12|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3959|2015-07-19|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3960|2015-07-26|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3961|2015-08-02|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3962|2015-08-09|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3963|2015-08-16|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3964|2015-08-23|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3965|2015-08-30|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3966|2015-09-06|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3967|2015-09-13|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3968|2015-09-20|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3969|2015-09-27|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3974|2015-11-01|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3975|2015-11-08|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3976|2015-11-15|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3977|2015-11-22|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3978|2015-11-29|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3979|2015-12-06|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3980|2015-12-13|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3981|2015-12-20|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
3982|2015-12-27|0.0|230130|Araripe|CE|63170-000|-7.2046|-40.1143
4193|2015-01-04|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4194|2015-01-11|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4195|2015-01-18|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4196|2015-01-25|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4197|2015-02-01|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4198|2015-02-08|1.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4199|2015-02-15|1.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4200|2015-02-22|2.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4201|2015-03-01|1.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4202|2015-03-08|1.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4203|2015-03-15|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4204|2015-03-22|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4205|2015-03-29|1.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4206|2015-04-05|6.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4207|2015-04-12|5.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4208|2015-04-19|1.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4209|2015-04-26|2.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4210|2015-05-03|10.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4211|2015-05-10|7.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4212|2015-05-17|5.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4213|2015-05-24|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4214|2015-05-31|3.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4215|2015-06-07|2.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4216|2015-06-14|2.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4217|2015-06-21|1.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4218|2015-06-28|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4219|2015-07-05|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4220|2015-07-12|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4221|2015-07-19|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4222|2015-07-26|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4223|2015-08-02|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4224|2015-08-09|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4225|2015-08-16|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4226|2015-08-23|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4227|2015-08-30|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4228|2015-09-06|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4229|2015-09-13|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4230|2015-09-20|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4231|2015-09-27|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4236|2015-11-01|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4237|2015-11-08|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4238|2015-11-15|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4239|2015-11-22|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4240|2015-11-29|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4241|2015-12-06|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4242|2015-12-13|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4243|2015-12-20|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4244|2015-12-27|0.0|230140|Aratuba|CE|62762-000|-4.419|-39.0482
4455|2015-01-04|3.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4456|2015-01-11|5.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4457|2015-01-18|7.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4458|2015-01-25|17.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4459|2015-02-01|7.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4460|2015-02-08|3.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4461|2015-02-15|9.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4462|2015-02-22|16.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4463|2015-03-01|12.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4464|2015-03-08|9.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4465|2015-03-15|7.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4466|2015-03-22|9.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4467|2015-03-29|8.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4468|2015-04-05|9.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4469|2015-04-12|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4470|2015-04-19|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4471|2015-04-26|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4472|2015-05-03|1.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4473|2015-05-10|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4474|2015-05-17|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4475|2015-05-24|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4476|2015-05-31|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4477|2015-06-07|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4478|2015-06-14|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4479|2015-06-21|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4480|2015-06-28|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4481|2015-07-05|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4482|2015-07-12|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4483|2015-07-19|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4484|2015-07-26|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4485|2015-08-02|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4486|2015-08-09|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4487|2015-08-16|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4488|2015-08-23|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4489|2015-08-30|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4490|2015-09-06|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4491|2015-09-13|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4492|2015-09-20|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4493|2015-09-27|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4498|2015-11-01|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4499|2015-11-08|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4500|2015-11-15|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4501|2015-11-22|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4502|2015-11-29|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4503|2015-12-06|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4504|2015-12-13|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4505|2015-12-20|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4506|2015-12-27|0.0|230150|Arneiroz|CE|63670-000|-6.2361|-40.094
4717|2015-01-04|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4718|2015-01-11|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4719|2015-01-18|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4720|2015-01-25|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4721|2015-02-01|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4722|2015-02-08|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4723|2015-02-15|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4724|2015-02-22|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4725|2015-03-01|1.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4726|2015-03-08|3.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4727|2015-03-15|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4728|2015-03-22|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4729|2015-03-29|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4730|2015-04-05|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4731|2015-04-12|2.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4732|2015-04-19|2.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4733|2015-04-26|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4734|2015-05-03|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4735|2015-05-10|1.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4736|2015-05-17|1.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4737|2015-05-24|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4738|2015-05-31|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4739|2015-06-07|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4740|2015-06-14|1.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4741|2015-06-21|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4742|2015-06-28|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4743|2015-07-05|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4744|2015-07-12|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4745|2015-07-19|2.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4746|2015-07-26|3.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4747|2015-08-02|8.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4748|2015-08-09|1.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4749|2015-08-16|1.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4750|2015-08-23|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4751|2015-08-30|1.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4752|2015-09-06|2.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4753|2015-09-13|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4754|2015-09-20|1.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4755|2015-09-27|5.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4760|2015-11-01|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4761|2015-11-08|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4762|2015-11-15|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4763|2015-11-22|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4764|2015-11-29|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4765|2015-12-06|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4766|2015-12-13|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4767|2015-12-20|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4768|2015-12-27|0.0|230160|Assaré|CE|63140-000|-6.8975|-39.8291
4979|2015-01-04|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
4980|2015-01-11|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
4981|2015-01-18|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
4982|2015-01-25|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
4983|2015-02-01|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
4984|2015-02-08|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
4985|2015-02-15|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
4986|2015-02-22|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
4987|2015-03-01|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
4988|2015-03-08|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
4989|2015-03-15|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
4990|2015-03-22|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
4991|2015-03-29|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
4992|2015-04-05|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
4993|2015-04-12|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
4994|2015-04-19|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
4995|2015-04-26|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
4996|2015-05-03|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
4997|2015-05-10|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
4998|2015-05-17|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
4999|2015-05-24|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
5000|2015-05-31|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
5001|2015-06-07|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
5002|2015-06-14|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
5003|2015-06-21|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
5004|2015-06-28|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
5005|2015-07-05|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
5006|2015-07-12|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
5007|2015-07-19|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
5008|2015-07-26|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
5009|2015-08-02|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
5010|2015-08-09|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
5011|2015-08-16|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
5012|2015-08-23|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
5013|2015-08-30|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
5014|2015-09-06|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
5015|2015-09-13|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
5016|2015-09-20|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
5017|2015-09-27|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
5022|2015-11-01|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
5023|2015-11-08|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
5024|2015-11-15|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
5025|2015-11-22|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
5026|2015-11-29|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
5027|2015-12-06|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
5028|2015-12-13|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
5029|2015-12-20|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
5030|2015-12-27|0.0|230170|Aurora|CE|63360-000|-7.0001|-38.9704
5241|2015-01-04|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5242|2015-01-11|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5243|2015-01-18|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5244|2015-01-25|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5245|2015-02-01|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5246|2015-02-08|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5247|2015-02-15|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5248|2015-02-22|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5249|2015-03-01|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5250|2015-03-08|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5251|2015-03-15|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5252|2015-03-22|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5253|2015-03-29|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5254|2015-04-05|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5255|2015-04-12|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5256|2015-04-19|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
